s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 3.555E+03, 9.086E+02, 8.130E+02, 1.050E+03, 8.796E+02, 9.205E+02, 9.303E+02, 8.294E+02, 1.073E+03, 8.971E+02, 9.471E+02, 4.323E+02, 2.478E+02, 1.404E+02, 3.816E+02, 2.145E+02, 1.205E+02, 9.207E+02, 8.117E+02, 1.052E+03, 8.841E+02, 9.091E+02, 9.331E+02, 9.215E+02, 1.047E+03, 1.061E+03, 9.624E+02, 8.352E+02, 8.317E+02, 8.897E+02, 8.897E+02, 9.178E+02, 8.553E+02, 8.164E+02, 1.089E+03, 1.082E+03, 9.135E+02, 9.077E+02, 1.028E+03, 1.086E+03, 1.107E+03, 1.033E+03, 8.851E+02, 5.657E+02, 4.504E+02, 4.499E+02, 1.278E-04, 4.501E-03, 1.675E-02, 2.033E-01
 3.570E+03, 9.199E+02, 8.154E+02, 1.058E+03, 8.826E+02, 9.142E+02, 9.390E+02, 8.326E+02, 1.071E+03, 8.929E+02, 9.321E+02, 4.334E+02, 2.489E+02, 1.412E+02, 3.828E+02, 2.155E+02, 1.213E+02, 9.319E+02, 8.144E+02, 1.061E+03, 8.865E+02, 9.109E+02, 9.500E+02, 9.391E+02, 1.060E+03, 1.055E+03, 9.773E+02, 8.397E+02, 8.346E+02, 8.937E+02, 8.932E+02, 9.219E+02, 8.607E+02, 8.176E+02, 1.094E+03, 1.084E+03, 9.081E+02, 9.038E+02, 1.037E+03, 1.073E+03, 1.095E+03, 9.295E+02, 8.638E+02, 5.638E+02, 4.573E+02, 4.518E+02, 3.416E-04, 3.830E-03, 4.959E-02, 2.063E-01
 3.585E+03, 9.148E+02, 8.145E+02, 1.042E+03, 8.751E+02, 9.074E+02, 9.224E+02, 8.283E+02, 1.054E+03, 8.864E+02, 9.294E+02, 4.345E+02, 2.500E+02, 1.421E+02, 3.839E+02, 2.165E+02, 1.220E+02, 9.294E+02, 8.137E+02, 1.057E+03, 8.790E+02, 9.084E+02, 9.348E+02, 9.230E+02, 1.057E+03, 1.039E+03, 9.743E+02, 8.377E+02, 8.327E+02, 8.884E+02, 8.852E+02, 9.205E+02, 8.611E+02, 8.159E+02, 1.087E+03, 1.071E+03, 9.054E+02, 8.961E+02, 1.031E+03, 1.076E+03, 1.081E+03, 9.089E+02, 7.974E+02, 5.529E+02, 4.463E+02, 4.450E+02, 2.355E-03, 1.279E-02, 6.796E-02, 2.042E-01
 3.600E+03, 9.078E+02, 8.130E+02, 1.038E+03, 8.742E+02, 9.072E+02, 9.220E+02, 8.292E+02, 1.049E+03, 8.858E+02, 9.308E+02, 4.356E+02, 2.510E+02, 1.429E+02, 3.850E+02, 2.175E+02, 1.228E+02, 9.245E+02, 8.110E+02, 1.062E+03, 8.797E+02, 9.086E+02, 9.309E+02, 9.212E+02, 1.053E+03, 1.038E+03, 9.723E+02, 8.356E+02, 8.299E+02, 8.903E+02, 8.823E+02, 9.091E+02, 8.551E+02, 8.134E+02, 1.090E+03, 1.068E+03, 9.071E+02, 8.960E+02, 1.021E+03, 1.062E+03, 1.064E+03, 9.508E+02, 7.707E+02, 5.569E+02, 4.483E+02, 4.484E+02, 3.245E-03, 1.507E-02, 4.926E-02, 2.040E-01
 3.615E+03, 9.107E+02, 8.135E+02, 1.026E+03, 8.674E+02, 9.117E+02, 9.245E+02, 8.291E+02, 1.038E+03, 8.757E+02, 9.419E+02, 4.367E+02, 2.521E+02, 1.437E+02, 3.861E+02, 2.186E+02, 1.235E+02, 9.243E+02, 8.118E+02, 1.059E+03, 8.740E+02, 9.097E+02, 9.410E+02, 9.220E+02, 1.055E+03, 1.037E+03, 9.687E+02, 8.360E+02, 8.332E+02, 8.840E+02, 8.760E+02, 9.084E+02, 8.555E+02, 8.151E+02, 1.086E+03, 1.054E+03, 8.973E+02, 8.880E+02, 1.033E+03, 1.055E+03, 1.062E+03, 1.005E+03, 7.611E+02, 5.557E+02, 4.358E+02, 4.392E+02, 1.239E-03, 3.797E-03, 2.011E-02, 2.062E-01
 3.630E+03, 9.054E+02, 8.139E+02, 1.027E+03, 8.659E+02, 9.055E+02, 9.190E+02, 8.300E+02, 1.044E+03, 8.808E+02, 9.227E+02, 4.378E+02, 2.532E+02, 1.445E+02, 3.872E+02, 2.196E+02, 1.242E+02, 9.244E+02, 8.115E+02, 1.064E+03, 8.717E+02, 9.168E+02, 9.312E+02, 9.230E+02, 1.058E+03, 1.040E+03, 9.662E+02, 8.322E+02, 8.294E+02, 8.835E+02, 8.744E+02, 9.125E+02, 8.537E+02, 8.148E+02, 1.089E+03, 1.066E+03, 9.027E+02, 8.925E+02, 1.012E+03, 1.043E+03, 1.075E+03, 9.656E+02, 8.024E+02, 5.576E+02, 4.356E+02, 4.405E+02, 5.160E-04, 4.463E-03, 2.092E-02, 2.053E-01
 3.645E+03, 9.077E+02, 8.139E+02, 1.016E+03, 8.691E+02, 9.026E+02, 9.263E+02, 8.283E+02, 1.028E+03, 8.856E+02, 9.230E+02, 4.389E+02, 2.543E+02, 1.453E+02, 3.883E+02, 2.206E+02, 1.250E+02, 9.235E+02, 8.115E+02, 1.066E+03, 8.742E+02, 9.171E+02, 9.497E+02, 9.244E+02, 1.065E+03, 1.022E+03, 9.723E+02, 8.327E+02, 8.286E+02, 8.863E+02, 8.778E+02, 9.124E+02, 8.539E+02, 8.141E+02, 1.083E+03, 1.054E+03, 9.048E+02, 8.966E+02, 1.061E+03, 1.100E+03, 1.122E+03, 1.004E+03, 8.556E+02, 5.569E+02, 4.390E+02, 4.433E+02, 5.967E-04, 6.222E-03, 2.068E-02, 2.059E-01
 3.660E+03, 9.121E+02, 8.132E+02, 1.019E+03, 8.710E+02, 9.045E+02, 9.263E+02, 8.304E+02, 1.045E+03, 8.873E+02, 9.325E+02, 4.399E+02, 2.553E+02, 1.461E+02, 3.894E+02, 2.216E+02, 1.257E+02, 9.182E+02, 8.131E+02, 1.059E+03, 8.765E+02, 9.090E+02, 9.411E+02, 9.271E+02, 1.044E+03, 1.035E+03, 9.567E+02, 8.331E+02, 8.271E+02, 8.874E+02, 8.776E+02, 9.128E+02, 8.564E+02, 8.143E+02, 1.080E+03, 1.065E+03, 9.083E+02, 8.975E+02, 1.070E+03, 1.097E+03, 1.123E+03, 9.872E+02, 8.296E+02, 5.729E+02, 4.467E+02, 4.516E+02, 2.588E-04, 4.945E-03, 2.737E-02, 2.032E-01
 3.675E+03, 9.271E+02, 8.215E+02, 1.049E+03, 8.801E+02, 9.267E+02, 9.528E+02, 8.446E+02, 1.079E+03, 9.003E+02, 9.633E+02, 4.410E+02, 2.564E+02, 1.469E+02, 3.905E+02, 2.226E+02, 1.265E+02, 9.280E+02, 8.236E+02, 1.067E+03, 8.875E+02, 9.248E+02, 9.523E+02, 9.526E+02, 1.060E+03, 1.069E+03, 9.830E+02, 8.433E+02, 8.380E+02, 8.976E+02, 8.894E+02, 9.219E+02, 8.710E+02, 8.216E+02, 1.092E+03, 1.082E+03, 9.205E+02, 9.121E+02, 1.039E+03, 1.079E+03, 1.127E+03, 9.922E+02, 8.882E+02, 5.894E+02, 4.572E+02, 4.600E+02, 8.798E-06, 1.513E-04, 1.533E-02, 2.035E-01
 3.690E+03, 9.396E+02, 8.251E+02, 1.059E+03, 8.870E+02, 9.302E+02, 9.546E+02, 8.394E+02, 1.074E+03, 9.012E+02, 9.507E+02, 4.421E+02, 2.574E+02, 1.477E+02, 3.916E+02, 2.236E+02, 1.272E+02, 9.310E+02, 8.281E+02, 1.068E+03, 8.907E+02, 9.292E+02, 9.483E+02, 9.483E+02, 1.058E+03, 1.056E+03, 9.797E+02, 8.492E+02, 8.429E+02, 9.007E+02, 8.973E+02, 9.300E+02, 8.756E+02, 8.258E+02, 1.091E+03, 1.085E+03, 9.146E+02, 9.125E+02, 1.036E+03, 1.071E+03, 1.106E+03, 9.988E+02, 9.309E+02, 5.809E+02, 4.558E+02, 4.610E+02, 7.483E-04, 1.052E-04, 2.574E-02, 2.030E-01
 3.705E+03, 9.369E+02, 8.216E+02, 1.068E+03, 8.870E+02, 9.266E+02, 9.477E+02, 8.376E+02, 1.092E+03, 9.016E+02, 9.542E+02, 4.431E+02, 2.585E+02, 1.485E+02, 3.927E+02, 2.246E+02, 1.280E+02, 9.205E+02, 8.243E+02, 1.051E+03, 8.861E+02, 9.199E+02, 9.323E+02, 9.487E+02, 1.042E+03, 1.073E+03, 9.755E+02, 8.448E+02, 8.415E+02, 8.951E+02, 8.976E+02, 9.234E+02, 8.664E+02, 8.218E+02, 1.085E+03, 1.092E+03, 9.099E+02, 9.131E+02, 1.038E+03, 1.056E+03, 1.054E+03, 9.384E+02, 8.204E+02, 5.790E+02, 4.564E+02, 4.597E+02, 3.171E-03, 3.357E-03, 4.235E-02, 2.062E-01
 3.720E+03, 9.354E+02, 8.234E+02, 1.072E+03, 8.874E+02, 9.231E+02, 9.503E+02, 8.397E+02, 1.082E+03, 8.984E+02, 9.430E+02, 4.442E+02, 2.595E+02, 1.493E+02, 3.937E+02, 2.256E+02, 1.287E+02, 9.254E+02, 8.247E+02, 1.045E+03, 8.853E+02, 9.331E+02, 9.332E+02, 9.492E+02, 1.047E+03, 1.066E+03, 9.819E+02, 8.472E+02, 8.465E+02, 8.940E+02, 8.988E+02, 9.193E+02, 8.668E+02, 8.257E+02, 1.077E+03, 1.097E+03, 9.088E+02, 9.128E+02, 1.052E+03, 1.097E+03, 1.092E+03, 9.115E+02, 7.730E+02, 5.671E+02, 4.538E+02, 4.572E+02, 5.713E-04, 7.881E-03, 1.447E-02, 2.067E-01
 3.735E+03, 9.300E+02, 8.223E+02, 1.062E+03, 8.870E+02, 9.171E+02, 9.438E+02, 8.369E+02, 1.072E+03, 9.005E+02, 9.343E+02, 4.453E+02, 2.606E+02, 1.501E+02, 3.948E+02, 2.266E+02, 1.294E+02, 9.287E+02, 8.244E+02, 1.060E+03, 8.869E+02, 9.303E+02, 9.366E+02, 9.366E+02, 1.067E+03, 1.055E+03, 9.682E+02, 8.468E+02, 8.425E+02, 8.959E+02, 8.979E+02, 9.134E+02, 8.630E+02, 8.246E+02, 1.098E+03, 1.088E+03, 9.129E+02, 9.112E+02, 1.020E+03, 1.049E+03, 1.081E+03, 9.857E+02, 7.836E+02, 5.949E+02, 4.563E+02, 4.548E+02, 5.922E-04, 8.000E-04, 3.390E-02, 2.057E-01
 3.750E+03, 9.303E+02, 8.235E+02, 1.058E+03, 8.882E+02, 9.182E+02, 9.469E+02, 8.415E+02, 1.077E+03, 9.036E+02, 9.468E+02, 4.463E+02, 2.616E+02, 1.509E+02, 3.959E+02, 2.276E+02, 1.302E+02, 9.267E+02, 8.239E+02, 1.064E+03, 8.893E+02, 9.317E+02, 9.413E+02, 9.405E+02, 1.057E+03, 1.059E+03, 9.755E+02, 8.459E+02, 8.414E+02, 8.998E+02, 8.980E+02, 9.135E+02, 8.623E+02, 8.258E+02, 1.094E+03, 1.085E+03, 9.159E+02, 9.143E+02, 1.031E+03, 1.041E+03, 1.057E+03, 1.043E+03, 8.015E+02, 5.907E+02, 4.575E+02, 4.584E+02, 3.676E-04, 5.931E-05, 4.862E-03, 2.062E-01
 3.765E+03, 9.294E+02, 8.251E+02, 1.064E+03, 8.857E+02, 9.192E+02, 9.434E+02, 8.399E+02, 1.076E+03, 8.954E+02, 9.385E+02, 4.474E+02, 2.627E+02, 1.517E+02, 3.969E+02, 2.286E+02, 1.309E+02, 9.259E+02, 8.248E+02, 1.058E+03, 8.880E+02, 9.279E+02, 9.401E+02, 9.423E+02, 1.054E+03, 1.060E+03, 9.768E+02, 8.472E+02, 8.435E+02, 8.971E+02, 8.978E+02, 9.206E+02, 8.645E+02, 8.275E+02, 1.090E+03, 1.090E+03, 9.096E+02, 9.105E+02, 1.008E+03, 1.023E+03, 1.058E+03, 1.055E+03, 8.392E+02, 5.804E+02, 4.618E+02, 4.583E+02, 6.058E-04, 2.791E-03, 1.280E-02, 2.062E-01
 3.780E+03, 9.313E+02, 8.220E+02, 1.050E+03, 8.812E+02, 9.140E+02, 9.503E+02, 8.367E+02, 1.069E+03, 8.960E+02, 9.330E+02, 4.484E+02, 2.637E+02, 1.525E+02, 3.980E+02, 2.296E+02, 1.317E+02, 9.201E+02, 8.245E+02, 1.059E+03, 8.828E+02, 9.196E+02, 9.308E+02, 9.430E+02, 1.055E+03, 1.064E+03, 9.846E+02, 8.434E+02, 8.406E+02, 8.918E+02, 8.924E+02, 9.199E+02, 8.650E+02, 8.237E+02, 1.090E+03, 1.086E+03, 9.063E+02, 9.064E+02, 1.034E+03, 1.051E+03, 1.090E+03, 9.645E+02, 7.810E+02, 5.608E+02, 4.583E+02, 4.557E+02, 5.022E-03, 6.429E-03, 3.710E-02, 2.058E-01
 3.795E+03, 9.334E+02, 8.211E+02, 1.062E+03, 8.823E+02, 9.166E+02, 9.482E+02, 8.368E+02, 1.085E+03, 8.964E+02, 9.478E+02, 4.495E+02, 2.647E+02, 1.533E+02, 3.991E+02, 2.306E+02, 1.324E+02, 9.156E+02, 8.235E+02, 1.041E+03, 8.796E+02, 9.111E+02, 9.259E+02, 9.408E+02, 1.036E+03, 1.077E+03, 9.820E+02, 8.414E+02, 8.410E+02, 8.877E+02, 8.936E+02, 9.161E+02, 8.641E+02, 8.235E+02, 1.078E+03, 1.093E+03, 9.042E+02, 9.125E+02, 1.060E+03, 1.100E+03, 1.079E+03, 8.933E+02, 7.879E+02, 5.490E+02, 4.527E+02, 4.511E+02, 2.449E-04, 3.042E-03, 4.744E-02, 2.061E-01
 3.810E+03, 9.343E+02, 8.193E+02, 1.072E+03, 8.838E+02, 9.244E+02, 9.553E+02, 8.341E+02, 1.089E+03, 8.990E+02, 9.428E+02, 4.505E+02, 2.658E+02, 1.541E+02, 4.001E+02, 2.316E+02, 1.331E+02, 9.105E+02, 8.228E+02, 1.027E+03, 8.806E+02, 9.113E+02, 9.204E+02, 9.471E+02, 1.028E+03, 1.071E+03, 9.791E+02, 8.389E+02, 8.395E+02, 8.852E+02, 8.963E+02, 9.077E+02, 8.609E+02, 8.224E+02, 1.066E+03, 1.098E+03, 9.028E+02, 9.131E+02, 1.042E+03, 1.075E+03, 1.099E+03, 9.234E+02, 8.088E+02, 5.853E+02, 4.550E+02, 4.534E+02, 2.556E-04, 1.462E-03, 2.180E-02, 2.049E-01
 3.825E+03, 9.306E+02, 8.170E+02, 1.057E+03, 8.794E+02, 9.143E+02, 9.419E+02, 8.309E+02, 1.065E+03, 8.869E+02, 9.304E+02, 4.516E+02, 2.668E+02, 1.549E+02, 4.012E+02, 2.326E+02, 1.339E+02, 9.080E+02, 8.212E+02, 1.021E+03, 8.767E+02, 9.118E+02, 9.233E+02, 9.422E+02, 1.026E+03, 1.057E+03, 9.758E+02, 8.373E+02, 8.363E+02, 8.824E+02, 8.909E+02, 9.033E+02, 8.626E+02, 8.197E+02, 1.059E+03, 1.088E+03, 8.971E+02, 9.013E+02, 1.060E+03, 1.086E+03, 1.090E+03, 9.066E+02, 7.642E+02, 5.866E+02, 4.503E+02, 4.524E+02, 2.866E-03, 2.404E-03, 6.034E-02, 2.052E-01
 3.840E+03, 9.255E+02, 8.109E+02, 1.044E+03, 8.705E+02, 9.069E+02, 9.390E+02, 8.230E+02, 1.057E+03, 8.829E+02, 9.281E+02, 4.526E+02, 2.678E+02, 1.557E+02, 4.022E+02, 2.336E+02, 1.346E+02, 9.081E+02, 8.165E+02, 1.019E+03, 8.689E+02, 9.074E+02, 9.192E+02, 9.356E+02, 1.043E+03, 1.053E+03, 9.705E+02, 8.342E+02, 8.310E+02, 8.763E+02, 8.809E+02, 9.024E+02, 8.570E+02, 8.136E+02, 1.063E+03, 1.084E+03, 8.910E+02, 8.954E+02, 1.055E+03, 1.110E+03, 1.050E+03, 8.835E+02, 7.545E+02, 5.659E+02, 4.362E+02, 4.362E+02, 6.307E-04, 3.387E-03, 2.639E-02, 2.065E-01
 3.855E+03, 9.196E+02, 8.089E+02, 1.046E+03, 8.726E+02, 9.113E+02, 9.362E+02, 8.273E+02, 1.068E+03, 8.893E+02, 9.392E+02, 4.537E+02, 2.688E+02, 1.565E+02, 4.033E+02, 2.345E+02, 1.353E+02, 9.022E+02, 8.143E+02, 1.038E+03, 8.728E+02, 9.068E+02, 9.192E+02, 9.347E+02, 1.053E+03, 1.055E+03, 9.766E+02, 8.303E+02, 8.277E+02, 8.817E+02, 8.825E+02, 8.984E+02, 8.537E+02, 8.112E+02, 1.089E+03, 1.083E+03, 9.046E+02, 9.006E+02, 1.034E+03, 1.068E+03, 1.085E+03, 9.767E+02, 8.321E+02, 5.751E+02, 4.424E+02, 4.424E+02, 4.506E-04, 6.271E-03, 7.382E-02, 2.063E-01
 3.870E+03, 9.187E+02, 8.113E+02, 1.054E+03, 8.761E+02, 9.147E+02, 9.340E+02, 8.281E+02, 1.069E+03, 8.925E+02, 9.316E+02, 4.548E+02, 2.699E+02, 1.573E+02, 4.043E+02, 2.355E+02, 1.361E+02, 9.001E+02, 8.144E+02, 1.040E+03, 8.766E+02, 9.077E+02, 9.184E+02, 9.315E+02, 1.047E+03, 1.053E+03, 9.712E+02, 8.319E+02, 8.308E+02, 8.848E+02, 8.860E+02, 8.996E+02, 8.566E+02, 8.137E+02, 1.080E+03, 1.088E+03, 9.016E+02, 9.038E+02, 1.048E+03, 1.093E+03, 1.105E+03, 9.781E+02, 7.949E+02, 5.742E+02, 4.494E+02, 4.501E+02, 2.588E-03, 5.924E-03, 7.773E-03, 2.064E-01
 3.885E+03, 9.156E+02, 8.113E+02, 1.051E+03, 8.777E+02, 9.123E+02, 9.341E+02, 8.287E+02, 1.068E+03, 8.923E+02, 9.347E+02, 4.558E+02, 2.709E+02, 1.581E+02, 4.054E+02, 2.365E+02, 1.368E+02, 8.982E+02, 8.123E+02, 1.034E+03, 8.724E+02, 9.069E+02, 9.148E+02, 9.323E+02, 1.033E+03, 1.057E+03, 9.675E+02, 8.316E+02, 8.308E+02, 8.810E+02, 8.877E+02, 8.956E+02, 8.535E+02, 8.147E+02, 1.068E+03, 1.087E+03, 8.983E+02, 9.066E+02, 1.056E+03, 1.099E+03, 1.124E+03, 9.080E+02, 7.686E+02, 5.582E+02, 4.458E+02, 4.506E+02, 3.495E-04, 1.001E-02, 3.470E-02, 2.063E-01
 3.900E+03, 9.127E+02, 8.100E+02, 1.051E+03, 8.785E+02, 9.122E+02, 9.288E+02, 8.242E+02, 1.067E+03, 8.911E+02, 9.347E+02, 4.568E+02, 2.719E+02, 1.589E+02, 4.064E+02, 2.375E+02, 1.375E+02, 8.939E+02, 8.092E+02, 1.029E+03, 8.725E+02, 9.075E+02, 9.081E+02, 9.268E+02, 1.036E+03, 1.051E+03, 9.555E+02, 8.268E+02, 8.315E+02, 8.794E+02, 8.892E+02, 8.916E+02, 8.505E+02, 8.151E+02, 1.074E+03, 1.090E+03, 8.984E+02, 9.034E+02, 1.070E+03, 1.105E+03, 1.106E+03, 9.892E+02, 8.331E+02, 5.606E+02, 4.439E+02, 4.491E+02, 1.611E-04, 5.762E-03, 2.149E-02, 2.061E-01
 3.915E+03, 9.096E+02, 8.084E+02, 1.039E+03, 8.746E+02, 9.077E+02, 9.255E+02, 8.261E+02, 1.052E+03, 8.874E+02, 9.299E+02, 4.579E+02, 2.729E+02, 1.597E+02, 4.074E+02, 2.384E+02, 1.383E+02, 8.966E+02, 8.051E+02, 1.034E+03, 8.700E+02, 9.054E+02, 9.148E+02, 9.186E+02, 1.032E+03, 1.038E+03, 9.646E+02, 8.259E+02, 8.295E+02, 8.795E+02, 8.839E+02, 8.874E+02, 8.440E+02, 8.112E+02, 1.075E+03, 1.078E+03, 8.990E+02, 8.956E+02, 1.049E+03, 1.094E+03, 1.106E+03, 9.706E+02, 7.861E+02, 5.625E+02, 4.434E+02, 4.448E+02, 1.180E-04, 6.900E-03, 7.794E-02, 2.060E-01
 3.930E+03, 9.025E+02, 8.049E+02, 1.031E+03, 8.668E+02, 9.045E+02, 9.179E+02, 8.174E+02, 1.043E+03, 8.742E+02, 9.209E+02, 4.589E+02, 2.739E+02, 1.605E+02, 4.084E+02, 2.394E+02, 1.390E+02, 8.966E+02, 8.016E+02, 1.022E+03, 8.626E+02, 8.984E+02, 9.058E+02, 9.122E+02, 1.021E+03, 1.031E+03, 9.523E+02, 8.228E+02, 8.238E+02, 8.716E+02, 8.738E+02, 8.888E+02, 8.399E+02, 8.066E+02, 1.063E+03, 1.067E+03, 8.845E+02, 8.859E+02, 1.035E+03, 1.074E+03, 1.094E+03, 8.663E+02, 7.493E+02, 5.445E+02, 4.312E+02, 4.313E+02, 1.294E-04, 6.582E-03, 7.723E-02, 2.072E-01
 3.945E+03, 9.017E+02, 8.011E+02, 1.025E+03, 8.612E+02, 8.983E+02, 9.187E+02, 8.170E+02, 1.044E+03, 8.765E+02, 9.215E+02, 4.600E+02, 2.749E+02, 1.612E+02, 4.094E+02, 2.404E+02, 1.397E+02, 8.882E+02, 7.986E+02, 1.024E+03, 8.611E+02, 8.965E+02, 9.036E+02, 9.157E+02, 1.036E+03, 1.031E+03, 9.519E+02, 8.193E+02, 8.208E+02, 8.694E+02, 8.691E+02, 8.836E+02, 8.364E+02, 8.031E+02, 1.061E+03, 1.070E+03, 8.923E+02, 8.872E+02, 1.060E+03, 1.100E+03, 1.079E+03, 8.527E+02, 7.509E+02, 5.550E+02, 4.381E+02, 4.344E+02, 1.617E-03, 1.377E-02, 7.025E-02, 2.067E-01
 3.960E+03, 9.009E+02, 8.010E+02, 1.024E+03, 8.630E+02, 8.985E+02, 9.187E+02, 8.180E+02, 1.044E+03, 8.771E+02, 9.175E+02, 4.610E+02, 2.759E+02, 1.620E+02, 4.104E+02, 2.413E+02, 1.404E+02, 8.980E+02, 7.990E+02, 1.026E+03, 8.618E+02, 9.007E+02, 9.105E+02, 9.170E+02, 1.037E+03, 1.034E+03, 9.610E+02, 8.217E+02, 8.203E+02, 8.713E+02, 8.701E+02, 8.866E+02, 8.390E+02, 8.031E+02, 1.066E+03, 1.068E+03, 8.894E+02, 8.867E+02, 1.029E+03, 1.070E+03, 1.080E+03, 9.497E+02, 7.918E+02, 5.521E+02, 4.380E+02, 4.395E+02, 1.602E-04, 2.690E-03, 3.657E-02, 2.070E-01
 3.975E+03, 9.013E+02, 7.988E+02, 1.024E+03, 8.621E+02, 8.930E+02, 9.227E+02, 8.142E+02, 1.042E+03, 8.772E+02, 9.158E+02, 4.620E+02, 2.769E+02, 1.628E+02, 4.114E+02, 2.423E+02, 1.412E+02, 8.952E+02, 7.980E+02, 1.030E+03, 8.582E+02, 8.997E+02, 9.073E+02, 9.159E+02, 1.041E+03, 1.033E+03, 9.570E+02, 8.199E+02, 8.164E+02, 8.692E+02, 8.694E+02, 8.893E+02, 8.358E+02, 8.011E+02, 1.073E+03, 1.065E+03, 8.859E+02, 8.869E+02, 1.025E+03, 1.067E+03, 1.081E+03, 9.131E+02, 7.882E+02, 5.470E+02, 4.319E+02, 4.345E+02, 2.783E-04, 1.659E-03, 2.993E-02, 2.055E-01
 3.990E+03, 9.038E+02, 7.976E+02, 1.036E+03, 8.630E+02, 8.903E+02, 9.251E+02, 8.159E+02, 1.063E+03, 8.810E+02, 9.198E+02, 4.630E+02, 2.779E+02, 1.636E+02, 4.124E+02, 2.432E+02, 1.419E+02, 8.930E+02, 7.972E+02, 1.037E+03, 8.647E+02, 9.045E+02, 9.145E+02, 9.178E+02, 1.042E+03, 1.045E+03, 9.639E+02, 8.183E+02, 8.143E+02, 8.741E+02, 8.717E+02, 8.860E+02, 8.361E+02, 7.996E+02, 1.075E+03, 1.080E+03, 8.958E+02, 8.906E+02, 1.033E+03, 1.064E+03, 1.105E+03, 8.939E+02, 7.878E+02, 5.437E+02, 4.363E+02, 4.366E+02, 4.929E-04, 8.752E-04, 7.440E-02, 2.057E-01
 4.005E+03, 9.079E+02, 7.991E+02, 1.040E+03, 8.666E+02, 9.015E+02, 9.308E+02, 8.184E+02, 1.058E+03, 8.810E+02, 9.252E+02, 4.640E+02, 2.789E+02, 1.644E+02, 4.134E+02, 2.442E+02, 1.426E+02, 8.964E+02, 8.001E+02, 1.042E+03, 8.673E+02, 8.966E+02, 9.147E+02, 9.286E+02, 1.035E+03, 1.037E+03, 9.549E+02, 8.207E+02, 8.168E+02, 8.765E+02, 8.759E+02, 8.918E+02, 8.427E+02, 8.021E+02, 1.077E+03, 1.069E+03, 8.909E+02, 8.916E+02, 1.049E+03, 1.088E+03, 1.082E+03, 9.472E+02, 7.983E+02, 5.352E+02, 4.393E+02, 4.392E+02, 3.931E-04, 6.611E-03, 3.319E-02, 2.069E-01
 4.020E+03, 9.134E+02, 8.010E+02, 1.039E+03, 8.654E+02, 8.963E+02, 9.309E+02, 8.179E+02, 1.054E+03, 8.783E+02, 9.138E+02, 4.650E+02, 2.799E+02, 1.651E+02, 4.143E+02, 2.451E+02, 1.434E+02, 8.929E+02, 8.007E+02, 1.027E+03, 8.641E+02, 8.985E+02, 9.044E+02, 9.305E+02, 1.036E+03, 1.039E+03, 9.588E+02, 8.179E+02, 8.183E+02, 8.737E+02, 8.761E+02, 8.896E+02, 8.476E+02, 8.030E+02, 1.066E+03, 1.069E+03, 8.901E+02, 8.888E+02, 9.978E+02, 1.027E+03, 1.084E+03, 9.161E+02, 8.160E+02, 5.308E+02, 4.336E+02, 4.359E+02, 1.786E-03, 1.143E-03, 5.408E-02, 2.059E-01
 4.035E+03, 9.120E+02, 7.966E+02, 1.024E+03, 8.595E+02, 8.903E+02, 9.272E+02, 8.113E+02, 1.033E+03, 8.710E+02, 9.098E+02, 4.660E+02, 2.809E+02, 1.659E+02, 4.153E+02, 2.461E+02, 1.441E+02, 8.907E+02, 7.988E+02, 1.030E+03, 8.581E+02, 8.967E+02, 9.142E+02, 9.266E+02, 1.048E+03, 1.024E+03, 9.615E+02, 8.175E+02, 8.166E+02, 8.681E+02, 8.686E+02, 8.857E+02, 8.464E+02, 7.995E+02, 1.072E+03, 1.049E+03, 8.848E+02, 8.813E+02, 1.037E+03, 1.082E+03, 1.108E+03, 9.694E+02, 8.245E+02, 5.310E+02, 4.264E+02, 4.290E+02, 2.182E-04, 7.524E-03, 5.613E-02, 2.060E-01
 4.050E+03, 9.112E+02, 7.961E+02, 1.026E+03, 8.567E+02, 8.885E+02, 9.320E+02, 8.155E+02, 1.052E+03, 8.710E+02, 9.154E+02, 4.670E+02, 2.819E+02, 1.667E+02, 4.162E+02, 2.470E+02, 1.448E+02, 8.900E+02, 7.967E+02, 1.028E+03, 8.514E+02, 8.962E+02, 9.089E+02, 9.282E+02, 1.037E+03, 1.042E+03, 9.645E+02, 8.183E+02, 8.183E+02, 8.634E+02, 8.656E+02, 8.903E+02, 8.425E+02, 7.976E+02, 1.064E+03, 1.067E+03, 8.806E+02, 8.835E+02, 1.041E+03, 1.091E+03, 1.074E+03, 9.399E+02, 7.775E+02, 5.302E+02, 4.213E+02, 4.236E+02, 2.771E-04, 4.350E-03, 1.374E-02, 2.050E-01
